,music,singer,music_id,release_date,category,music_like,comment_count
383,Wild Boy,윤종신,4544018,2014.03.25,록/메탈,10524,34
384,너 뿐이야,샘김,4539252,2014.03.23,발라드,3919,8
385,가슴이 뛴다,이은미,4554332,2014.03.27,"랩/힙합, 인디음악",8401,14
386,태양은 가득히,양파,4540024,2014.03.24,"발라드, 국내드라마",1202,1
387,그날까지 안녕,지아,4554554,2014.03.27,"발라드, 국내드라마",2326,3
388,귓방망이,배드키즈,4544240,2014.03.25,"발라드, 록/메탈",2893,3
389,산책,루이,4539253,2014.03.23,발라드,3970,12
390,너를 만나다,이선희,4544241,2014.03.25,발라드,3050,11
391,너를 너를 너를,플라이투더스카이,4559040,2014.03.28,"발라드, 국내드라마",8944,20
392,나만의 그대,전우성,4558644,2014.04.02,발라드,1344,0
393,아직 하지 못한 말,이홍기,4536342,2014.03.21,"발라드, 국내드라마",3794,7
394,Without you,이미쉘,4527877,2014.03.21,발라드,3066,5
395,러브 인 메모리 2,이수영,4548952,2014.03.26,"발라드, 국내드라마",845,0
396,fall to fly,이승환,4549610,2014.03.26,발라드,12403,106
397,함께 있는 우리를 보고 싶다,이승환,4549617,2014.03.26,발라드,3154,40
398,Mr. Chu,에이핑크,4562881,2014.03.31,댄스,97178,392
399,견딜만해,매드클라운,4579474,2014.04.04,랩/힙합,46964,35
400,가끔,크러쉬,4674347,2014.06.05,R&B/Soul,103350,116
401,야시시,NSYoonG,4564373,2014.04.01,댄스,15956,53
402,살만해졌어,손승연,4559292,2014.04.01,발라드,7416,11
403,스토커,매드클라운,4579475,2014.04.04,랩/힙합,25855,30
404,2 Years Apart,에디킴,4572452,2014.04.03,록/메탈,23890,22
405,십년이 지나도,권진아,4562387,2014.03.30,발라드,5635,7
406,SUNDAY MONDAY,에이핑크,4562880,2014.03.31,발라드,15624,14
407,Swing,슈퍼주니어M,4563204,2014.03.31,"월드뮤직, 중국음악",4676,14
408,사랑동화,에이핑크,4562883,2014.03.31,발라드,17924,32
409,So Long,에이핑크,4562884,2014.03.31,발라드,14033,40
410,Crystal,에이핑크,4562882,2014.03.31,댄스,12442,28
411,가슴이 소리치는 말,김보경,4576495,2014.04.03,"발라드, 국내드라마",3752,5
412,팔베개,박신혜,4567161,2014.04.01,포크/블루스,3023,4
413,운 듯,이소라,4578939,2014.04.11,발라드,7019,10
414,살냄새,매드클라운,4579477,2014.04.04,랩/힙합,3871,8
415,치사BOUNCE,MIB,4563219,2014.03.31,랩/힙합,3414,8
416,인연,"윤민수,신용재",4582959,2014.04.05,발라드,59251,49
417,깽값,매드클라운,4579476,2014.04.04,랩/힙합,8076,12
418,언제라도,전우성,4572590,2014.04.02,발라드,1660,2
419,껌,매드클라운,4579478,2014.04.04,랩/힙합,4285,11
420,술,존박,4550260,2014.04.04,발라드,3504,15
421,이태원 배터리,유세윤&홍진영,4559220,2014.03.28,성인가요/트로트,3619,6
422,뜨거운 안녕,짜리몽땅,4562389,2014.03.30,발라드,706,0
423,Stand by me,샘김,4562388,2014.03.30,발라드,2246,4
424,200%,AKMU,4583482,2014.04.07,포크/블루스,147886,161
425,봄 사랑 벚꽃 말고,"HIGH4,아이유",4579468,2014.04.08,발라드,221455,419
426,Give Love,AKMU,4583481,2014.04.07,포크/블루스,128417,123
427,얼음들,AKMU,4583483,2014.04.07,포크/블루스,59439,84
428,인공잔디,AKMU,4583486,2014.04.07,포크/블루스,38517,94
429,지하철에서,AKMU,4583484,2014.04.07,포크/블루스,19844,31
430,작은별,AKMU,4583488,2014.04.07,포크/블루스,44688,79
431,Galaxy,AKMU,4583491,2014.04.07,포크/블루스,23711,41
432,가르마,AKMU,4583485,2014.04.07,포크/블루스,15509,35
433,길이나,AKMU,4583489,2014.04.07,포크/블루스,17653,27
434,소재,AKMU,4583490,2014.04.07,댄스,14225,45
435,메트로놈,박재범,4597779,2014.04.11,R&B/Soul,10854,15
436,할 수 있는 건 없다,박시환,4594728,2014.04.10,발라드,2583,10
437,요즘 바쁜가봐,투빅,4594680,2014.04.10,R&B/Soul,57719,54
438,너 사용법,에디킴,4586092,2014.04.11,포크/블루스,121174,146
439,Right here waiting,버나드박,4582964,2014.04.05,발라드,5602,5
440,Tell me why,투하트,4498831,2014.03.10,발라드,18018,90
441,사랑이 지는 이 자리,더원,4582963,2014.04.05,발라드,1555,0
442,LOVE,권진아,34826873,2022.03.31,R&B/Soul,16078,82
443,밀당의 고수,에디킴,4586090,2014.04.11,포크/블루스,19050,17
444,인연,이선희,848567,2005.04.14,발라드,88219,146
445,아파서,산들,4587064,2014.04.08,"발라드, 국내드라마",3928,4
446,우우,에릭남,4558394,2014.04.08,댄스,8694,16
447,난 별,이소라,4578938,2014.04.11,록/메탈,8565,43
448,소원,고유진,4594869,2014.04.10,발라드,2942,4
449,잊자...,알맹,4590942,2014.04.09,"발라드, R&B/Soul, 국내드라마",1639,1
450,서울이 싫어졌어,이천원,4597727,2014.04.11,랩/힙합,3172,9
451,난 좀 달라,NCA,4590813,2014.04.09,댄스,4538,18
452,Run To You,LasseLindh,4583299,2014.04.07,국내드라마,19249,12
453,Honey,샘김,30244380,2017.02.11,국내드라마,1302,2
454,Bad,DavidGuetta&Showtek,4859320,2014.09.01,R&B/Soul,5695,14
455,그대는 내 전부,에스프레소,4579346,2014.04.04,발라드,7834,19
456,티가 나나봐,15&,4599628,2014.04.13,R&B/Soul,37975,46
457,다음날,주니엘,4600393,2014.04.14,록/메탈,6014,25
458,자꾸 눈물이 납니다,알리,4599740,2014.04.14,발라드,9480,4
459,끊어줄래,한해,4600124,2014.04.14,랩/힙합,7103,3
460,Englishman In New York,샘김,4599629,2014.04.13,발라드,10517,21
461,눈물이 펑펑,김태현,4600342,2014.04.14,"발라드, 국내드라마",10251,16
462,누나라고 불러,"강민희,칸토",4603933,2014.04.15,발라드,10449,15
463,Your Love,이정,4607130,2014.04.16,일렉트로니카,1763,1
464,마녀의 일기,스피카,4604060,2014.04.15,"댄스, 국내드라마",1900,4
465,야하게,뉴챔프,4590769,2014.04.15,랩/힙합,4123,2
466,Show Me Your Light,"신지수,크루셜스타",4604024,2014.04.15,R&B/Soul,108,0
467,토닥토닥,영지,4623327,2014.04.17,발라드,270,0
468,매일 이별,김연지,4609474,2014.04.18,발라드,3692,6
469,커플,강성훈,4603825,2014.04.15,발라드,2298,3
470,약한 남자,주석,4607139,2014.04.16,랩/힙합,2941,3
471,거짓말,샘김,4599630,2014.04.13,발라드,1614,4
472,It`s over,에디킴,4586094,2014.04.11,포크/블루스,7581,12
473,Slow Dance,에디킴,4586091,2014.04.11,포크/블루스,4762,4
474,사랑해도 너무나,윤건,4614200,2014.04.21,"발라드, 국내드라마",5577,6
475,우리 사랑했던 날,"장희영,김민진",4616854,2014.04.22,발라드,7315,9
476,신기루,배치기,4618647,2014.04.23,"랩/힙합, 국내드라마",2989,2
477,사랑하기 때문에,버나드박,4614822,2014.04.21,발라드,4165,4
478,꿈의 대화,울랄라세션,4617105,2014.04.23,발라드,2904,4
479,천개의 바람이 되어,임형주,4630253,2014.05.01,"클래식, 크로스오버",28584,490
480,뭘해도 예쁜걸,길구봉구,4622988,2014.04.25,발라드,31488,25
481,뒹굴뒹굴,요조,4616538,2014.04.24,"인디음악, 포크/블루스",4128,10
482,여행일기,버블시스터즈,5415904,2014.10.17,발라드,128,0
483,별,제이세라,4616419,2014.04.22,"발라드, 국내드라마",2785,2
484,Love,프라이머리,3948905,2012.10.31,랩/힙합,65467,76
485,Call You Mine,JeffBernat,3808189,2012.05.22,R&B/Soul,145424,114
486,안녕 나의 사랑,성시경,1884329,2008.06.12,발라드,64110,150
487,I Believe I Can Fly,버나드박,4614823,2014.04.21,발라드,1302,2
488,Just A Feeling,Maroon5,3483812,2011.07.14,록/메탈,3266,14
489,비나이다,제이워크,4608978,2014.04.24,발라드,2173,2
490,헤어질걸 알기에,다이아트리,4616274,2014.04.22,발라드,990,1
491,그 다음해,박정현,4592267,2014.04.30,"발라드, R&B/Soul",7051,15
492,내게 남은 세가지,백아연,4630259,2014.05.02,"발라드, 국내드라마",12672,10
493,매일 다른 눈물이,손승연,4779221,2014.07.30,발라드,670,0
494,DAMAGE,마리오,4626852,2014.04.29,랩/힙합,3433,6
495,손,아웃사이더,4630408,2014.05.02,랩/힙합,3871,2
496,Miracle,이지영,5459730,2014.11.13,발라드,751,0
497,믿겨지지 않는 이야기 2,제이큐&레이디제인,4629242,2014.04.30,랩/힙합,1965,0
498,기다려 본다,멜로디데이,4163115,2013.07.05,댄스,45254,94
499,이노래 듣고있어?,MJ,4626835,2014.04.29,"랩/힙합, 인디음악",2091,1
500,Con Amore Mio,김태우,4624439,2014.04.28,국내드라마,927,0
501,해피엔딩,신지훈,4630927,2014.05.02,발라드,3444,10
502,일곱 번째 봄,서문탁,4624016,2014.04.28,발라드,1009,1
503,휘파람,어쿠스틱콜라보,4624833,2014.04.28,"인디음악, 포크/블루스",2883,2
504,미운오리새끼,god,4635701,2014.05.08,발라드,65100,71
505,중독,EXOK,4633162,2014.05.07,댄스,122696,382
506,불꽃,백지영,4633491,2014.05.07,발라드,11481,6
507,Thunder,EXOK,4633164,2014.05.07,댄스,52508,129
508,월광,EXOK,4633163,2014.05.07,발라드,58991,305
509,너를 원해,정기고,4603433,2014.05.09,R&B/Soul,47795,34
510,Run,EXOK,4633165,2014.05.07,댄스,40362,125
511,上瘾,EXOM,3688313,2012.01.30,발라드,23838,67
512,"그래, 너",스탠딩에그,4635458,2014.05.08,"인디음악, 록/메탈",32965,16
513,Thunder,EXOM,4633169,2014.05.07,"월드뮤직, 중국음악",13721,4
514,月光,EXOM,4633168,2014.05.07,"월드뮤직, 중국음악",13690,2
515,Run,EXOM,4633170,2014.05.07,"월드뮤직, 중국음악",12424,1
516,사랑한단 말,"창민,진운",3765014,2012.04.09,"월드뮤직, 중국음악",10684,3
517,Problem,ArianaGrande,4635671,2014.05.08,발라드,2209,2
518,농담 반 진담 반,슈가볼,4631845,2014.05.07,"인디음악, 록/메탈",36137,37
519,미안해,정준일,4637285,2014.05.09,"발라드, 국내드라마",9388,8
520,나쁜 여자,"디아,키스&크라이",4633550,2014.05.07,댄스,1051,0
521,이방인,바비킴,4635297,2014.05.07,"발라드, R&B/Soul, 국내드라마",3921,3
522,SCULLY DOESN`T KNOW,허밍어반스테레오,701542,2005.01.26,"인디음악, 일렉트로니카",2151,9
523,여기는 달,김지수,4630456,2014.05.02,발라드,2052,2
524,나의 옛날 이야기,아이유,4751389,2014.07.17,-,685,0
525,Best Man,휘성,4639335,2014.05.12,R&B/Soul,26691,35
526,봄 타나봐,서인국,4643439,2014.05.14,발라드,28621,38
527,지우고 싶다,포맨,4641333,2014.05.13,R&B/Soul,13921,10
528,사랑이 지나가면,아이유,4646572,2014.05.16,발라드,87772,113
529,Good-night Kiss,전효성,4635740,2014.05.12,댄스,29416,56
530,너의 의미,아이유,4646573,2014.05.16,발라드,224380,265
531,예쁜 속옷,지나,4635456,2014.05.12,댄스,9299,19
532,삐에로는 우릴보고 웃지,아이유,4646571,2014.05.16,댄스,49378,65
533,예쁘니까 잘 될 거야,포맨,4641331,2014.05.13,R&B/Soul,8422,9
534,여름밤의 꿈,아이유,4646575,2014.05.16,발라드,66063,204
535,꽃,아이유,4646570,2014.05.16,발라드,29522,43
536,하루하루,에일리,4641392,2014.05.13,"발라드, R&B/Soul, 국내드라마",13896,10
537,Love Never Felt So Good,MichaelJackson,4646588,2014.05.16,발라드,31414,48
538,해독제,김연우,4643534,2014.05.14,발라드,11910,30
539,OK,포맨,4641336,2014.05.13,R&B/Soul,2545,3
540,사랑하게 해줘요,"가비엔제이,6to8",30472309,2017.06.15,발라드,512,2
541,Miss Right,방탄소년단,4643464,2014.05.14,랩/힙합,114879,476
542,NObody kNOws,길미,5372590,2014.09.04,R&B/Soul,184,1
543,모르고 싶다,휘성,4639338,2014.05.12,R&B/Soul,4457,9
544,핑계,포맨,4641338,2014.05.13,R&B/Soul,6876,19
545,말이야 방구야,포맨,4641332,2014.05.13,R&B/Soul,2411,3
546,노래가 좋아,휘성,4639334,2014.05.12,R&B/Soul,2415,15
547,고마웠다고,포맨,4641335,2014.05.13,R&B/Soul,4616,8
548,네 옆에 누워,휘성,4639336,2014.05.12,R&B/Soul,1723,2
549,Star,포맨,4641330,2014.05.13,R&B/Soul,2874,10
550,8dayz,메건리,4639079,2014.05.15,록/메탈,4487,6
551,너라는 명작,휘성,3915868,2012.09.27,R&B/Soul,17123,29
552,Xscape,MichaelJackson,4656234,2014.05.12,POP,72826,156
553,돈 벌어야 돼,휘성,4639339,2014.05.12,R&B/Soul,2220,12
554,Slave To The Rhythm,MichaelJackson,4656238,2014.05.12,POP,3547,23
555,지혜야 미안해,포맨,4641334,2014.05.13,R&B/Soul,2073,8
556,Loving You,MichaelJackson,4656236,2014.05.12,POP,14819,52
557,미치게 훅가게,레이디스코드,4646805,2014.05.16,"댄스, 국내드라마",3272,5
558,전화하지 말아요,플라이투더스카이,4649342,2014.05.21,댄스,37657,225
559,1분 1초,지연,4650279,2014.05.20,발라드,14690,51
560,거짓말 같다,플라이투더스카이,4650488,2014.05.20,댄스,6069,24
561,알 수 없는 이별,플라이투더스카이,4648495,2014.05.19,랩/힙합,23364,22
562,Like A Bird,어반자카파,4648534,2014.05.19,R&B/Soul,5619,3
563,너,플라이투더스카이,2055970,2009.02.04,-,11,0
564,내 맘에 들어와,박서준,4648474,2014.05.19,"발라드, 국내드라마",13552,28
565,이젠 너 없이도,유나킴,4650421,2014.05.23,랩/힙합,20874,35
566,미쳤어,빈지노,4654324,2014.05.22,랩/힙합,25840,30
567,Up All Night,빈지노,4749620,2014.07.16,랩/힙합,32557,63
568,박규,형돈이와대준이,4740014,2014.07.14,랩/힙합,3155,9
569,Gravity,스윙스,4751625,2014.07.17,랩/힙합,10793,19
570,비별,"전민주,유나킴",4740363,2014.07.15,댄스,6818,21
571,내가 뭐가 돼,비원에이포,4749619,2014.07.16,랩/힙합,6911,12
572,Best Friend,JasonMraz,4745698,2014.07.15,록/메탈,5356,3
573,얼음땡,박재정,4752181,2014.07.17,댄스,9764,93
574,YOU,비원에이포,4751893,2014.07.17,국내드라마,8621,3
575,그대 그리고 나,박정현,4746829,2014.07.15,"발라드, R&B/Soul, 국내드라마",2380,3
576,Love Lane,마마무,4754435,2014.07.18,"R&B/Soul, 국내드라마",43064,44
577,I Don`t Have To Work,빈지노,4749623,2014.07.16,랩/힙합,3942,14
578,여자가 먼저,알리,4746126,2014.07.15,발라드,1697,1
579,물 한잔,비원에이포,4743162,2014.07.14,댄스,8956,27
580,Drive,비원에이포,4751939,2014.07.17,랩/힙합,3111,4
581,Animal,"다이나믹듀오,DJPremier",4749305,2014.07.16,랩/힙합,1283,3
582,이건 아니지 않나 싶어,"탑독,조PD",4749450,2014.07.16,발라드,3032,4
583,가끔은 그래도 괜찮아,옥상달빛,4746449,2014.07.15,"인디음악, 포크/블루스",6181,8
584,Touch my body,씨스타,4756304,2014.07.21,댄스,67546,111
585,Back,인피니트,4756411,2014.07.22,댄스,46509,191
586,HER,블락비,4764928,2014.07.24,댄스,120206,246
587,나쁜손,씨스타,4756305,2014.07.21,댄스,13562,16
588,최고의 행운,첸,4762446,2014.07.23,"발라드, 국내드라마",112491,275
589,돌아오는 길,서인국,4756317,2014.07.21,"발라드, 국내드라마",12439,18
590,보기 드문 여자,블락비,4764927,2014.07.24,댄스,57027,67
591,But I Love U,씨스타,4756306,2014.07.21,댄스,5408,7
592,Diamond,인피니트,4756412,2014.07.22,발라드,22095,36
593,이제 날 안아요,블락비,4764932,2014.07.24,발라드,19305,30
594,It Girl,창민＆이현,4762348,2014.07.23,R&B/Soul,4217,6
595,Sunshine,씨스타,4756308,2014.07.21,댄스,3460,16
596,기다리라 해요,임창정,5374224,2014.09.05,"발라드, 국내드라마",2870,12
597,OK GO!,씨스타,4756307,2014.07.21,댄스,2023,3
598,그렇게,라디,4765759,2014.07.24,R&B/Soul,6506,100
599,나나,박재범,4768934,2014.07.25,랩/힙합,11336,15
600,Wow,씨스타,4756303,2014.07.21,댄스,1802,8
601,아까워,정기고,4769017,2014.07.25,"댄스, 국내드라마",4179,7
602,미워요,포맨,4765885,2014.07.24,발라드,5705,2
603,Very Good,블락비,4262252,2013.10.02,댄스,57254,123
604,유혹,이루,4759049,2014.07.22,"발라드, 국내드라마",1810,2
605,바라만 보아도 좋은 사람,나비,4756424,2014.07.21,"발라드, 국내드라마",3038,5
606,빨개요,현아,4771771,2014.07.28,댄스,30131,56
607,JUST US,JYJ,4774767,2014.07.29,R&B/Soul,18883,24
608,괜찮아 사랑이야,다비치,4779294,2014.07.30,"발라드, 국내드라마",72366,71
609,Ain’t Nobody,핫펠트,4782193,2014.07.31,댄스,14494,35
610,다시 너를,손승연,4779217,2014.07.30,발라드,8776,11
611,해요 말고 해,"HIGH4,김예림",4768913,2014.07.29,R&B/Soul,4954,5
612,So So,JYJ,4774771,2014.07.29,발라드,9370,12
613,LETTING GO,JYJ,4774768,2014.07.29,R&B/Soul,7856,9
614,새벽 두시 반,JYJ,4774772,2014.07.29,댄스,8108,4
615,7살,JYJ,4774769,2014.07.29,발라드,8170,14
616,운명 같은 너,정동하,4782649,2014.07.31,"발라드, 국내드라마",10520,19
617,LET ME SEE,JYJ,4774773,2014.07.29,발라드,8124,13
618,그 해 여름,써니힐,4785802,2014.08.01,발라드,7122,18
619,One Summer Night,조권&페이,4772001,2014.07.28,"발라드, 국내드라마",2376,1
620,"DAD,YOU THERE?",JYJ,4774770,2014.07.29,R&B/Soul,6990,6
621,서른..,JYJ,4774774,2014.07.29,R&B/Soul,6997,7
622,Hot Baby,베스티,4771928,2014.07.28,댄스,7240,62
623,BABOBOY,JYJ,4774775,2014.07.29,R&B/Soul,7193,4
624,DEAR J,JYJ,4774776,2014.07.29,발라드,6979,10
625,CREATION,JYJ,4774777,2014.07.29,발라드,7747,21
626,VALENTINE,JYJ,4774778,2014.07.29,R&B/Soul,7574,16
627,Iron Girl,핫펠트,4782191,2014.07.31,댄스,11357,51
628,It Was Always You,Maroon5,4857979,2014.09.01,"POP, 록/메탈",6644,9
629,Blacklist,현아,4771773,2014.07.28,랩/힙합,7935,22
630,Bat Girl,윤종신,4782794,2014.07.31,록/메탈,3022,3
631,Bond,핫펠트,4782194,2014.07.31,댄스,5506,12
632,비 오는 거리,소울스타,4779227,2014.07.30,R&B/Soul,13155,16
633,잠 못드는 밤 ),크러쉬,4785453,2014.08.04,랩/힙합,42214,62
634,행복,레드벨벳,4774996,2014.08.04,댄스,84203,553
635,예뻐졌다,박보람,4789747,2014.08.07,댄스,73551,101
636,꽃잎놀이,"린,레오",4788410,2014.08.05,발라드,28149,68
637,BE I,BI,4788387,2014.08.04,랩/힙합,9860,14
638,8년만의 여름,버즈,4800500,2014.08.08,록/메탈,6839,25
639,OLL` Ready,올티,4793764,2014.08.06,랩/힙합,13549,45
640,너 없는 내일,이정,4788217,2014.08.04,발라드,2717,2
641,Kiss Kiss,레이디스코드,4796658,2014.08.07,댄스,9846,26
642,가까이서보니 미인이네,화요비,4800615,2014.08.08,랩/힙합,14877,38
643,얼레리,육지담,4793765,2014.08.06,랩/힙합,2635,14
644,Ship And The Globe,KaeSun,4796459,2014.08.07,-,21352,16
645,My Girl,켄,4796711,2014.08.07,"댄스, 국내드라마",6119,5
646,너의 몸에 벤,벤,4790922,2014.08.05,"랩/힙합, 인디음악",20218,45
647,Madly,클래지콰이,4785342,2014.08.01,일렉트로니카,2543,2
648,바라고 바라고,김나영,4800528,2014.08.08,"발라드, R&B/Soul, 국내드라마",18805,21
