album,end_date,music,rank,singer,start_date,week_num,year
Taste of Love,2023.03.04,Alcohol-Free,7,TWICE,2023.02.26,4,2022
Rollin`,2023.03.11,롤린 (Rollin`),6,브레이브걸스 (Brave Girls),2023.03.05,27,2021
Dear OHMYGIRL,2023.03.25,Dun Dun Dance,4,오마이걸 (OH MY GIRL),2023.03.19,26,2021
Next Level,2023.04.08,Next Level,2,aespa,2023.04.02,25,2021
5th Album `LILAC`,2023.02.25,라일락,8,아이유 (IU),2023.02.19,4,2022
Taste of Love,2023.03.04,Alcohol-Free,7,TWICE,2023.02.26,27,2021
Justice,2023.03.18,"Peaches (Feat. Daniel Caesar, Giveon)",5,Justin Bieber,2023.03.12,26,2021
HAPPEN,2023.04.01,헤픈 우연,3,헤이즈 (Heize),2023.03.26,25,2021
STAYDOM,2023.02.18,ASAP,9,STAYC(스테이씨),2023.02.12,4,2022
5th Album `LILAC`,2023.02.25,라일락,8,아이유 (IU),2023.02.19,27,2021
Rollin`,2023.03.11,롤린 (Rollin`),6,브레이브걸스 (Brave Girls),2023.03.05,26,2021
Dear OHMYGIRL,2023.03.25,Dun Dun Dance,4,오마이걸 (OH MY GIRL),2023.03.19,25,2021
Butter,2023.04.15,Butter,1,방탄소년단,2023.04.09,24,2021
STAYDOM,2023.02.18,ASAP,9,STAYC(스테이씨),2023.02.12,27,2021
5th Album `LILAC`,2023.03.04,라일락,7,아이유 (IU),2023.02.26,26,2021
Justice,2023.03.18,"Peaches (Feat. Daniel Caesar, Giveon)",5,Justin Bieber,2023.03.12,25,2021
HAPPEN,2023.04.08,헤픈 우연,2,헤이즈 (Heize),2023.04.02,24,2021
Butter,2023.04.15,Butter,1,방탄소년단,2023.04.09,23,2021
MSG워너비 TOP 8 경연곡,2023.02.25,상상더하기,8,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",2023.02.19,26,2021
Rollin`,2023.03.11,롤린 (Rollin`),6,브레이브걸스 (Brave Girls),2023.03.05,25,2021
HAPPEN,2023.04.01,헤픈 우연,3,헤이즈 (Heize),2023.03.26,24,2021
Dear OHMYGIRL,2023.04.08,Dun Dun Dance,2,오마이걸 (OH MY GIRL),2023.04.02,23,2021
We Ride,2023.02.18,운전만해 (We Ride),9,브레이브걸스 (Brave Girls),2023.02.12,26,2021
5th Album `LILAC`,2023.03.04,라일락,7,아이유 (IU),2023.02.26,25,2021
Next Level,2023.03.25,Next Level,4,aespa,2023.03.19,24,2021
HAPPEN,2023.04.01,헤픈 우연,3,헤이즈 (Heize),2023.03.26,23,2021
Butter,2023.04.15,Butter,1,방탄소년단,2023.04.09,22,2021
5th Album `LILAC`,2023.02.25,라일락,8,아이유 (IU),2023.02.19,25,2021
Justice,2023.03.18,"Peaches (Feat. Daniel Caesar, Giveon)",5,Justin Bieber,2023.03.12,24,2021
Next Level,2023.03.25,Next Level,4,aespa,2023.03.19,23,2021
HAPPEN,2023.04.08,헤픈 우연,2,헤이즈 (Heize),2023.04.02,22,2021
We Ride,2023.02.18,운전만해 (We Ride),9,브레이브걸스 (Brave Girls),2023.02.12,25,2021
Rollin`,2023.03.11,롤린 (Rollin`),6,브레이브걸스 (Brave Girls),2023.03.05,24,2021
Justice,2023.03.18,"Peaches (Feat. Daniel Caesar, Giveon)",5,Justin Bieber,2023.03.12,23,2021
Dear OHMYGIRL,2023.04.01,Dun Dun Dance,3,오마이걸 (OH MY GIRL),2023.03.26,22,2021
Dear OHMYGIRL,2023.04.15,Dun Dun Dance,1,오마이걸 (OH MY GIRL),2023.04.09,21,2021
Celebrity,2023.03.04,Celebrity,7,아이유 (IU),2023.02.26,24,2021
We Ride,2023.03.11,운전만해 (We Ride),6,브레이브걸스 (Brave Girls),2023.03.05,23,2021
Butter,2023.03.25,Butter,4,방탄소년단,2023.03.19,22,2021
Justice,2023.04.08,"Peaches (Feat. Daniel Caesar, Giveon)",2,Justin Bieber,2023.04.02,21,2021
SG Wanna Be+,2023.02.25,Timeless,8,SG 워너비,2023.02.19,24,2021
Celebrity,2023.03.04,Celebrity,7,아이유 (IU),2023.02.26,23,2021
5th Album `LILAC`,2023.03.18,라일락,5,아이유 (IU),2023.03.12,22,2021
Rollin`,2023.04.01,롤린 (Rollin`),3,브레이브걸스 (Brave Girls),2023.03.26,21,2021
Next Level,2023.02.18,Next Level,9,aespa,2023.02.12,24,2021
SG Wanna Be+,2023.02.25,Timeless,8,SG 워너비,2023.02.19,23,2021
We Ride,2023.03.11,운전만해 (We Ride),6,브레이브걸스 (Brave Girls),2023.03.05,22,2021
맛 (Hot Sauce) - The 1st Album,2023.04.15,맛 (Hot Sauce),1,NCT DREAM,2023.04.09,20,2021
5th Album `LILAC`,2023.03.25,라일락,4,아이유 (IU),2023.03.19,21,2021
My Friend,2023.02.18,라라라,9,SG 워너비,2023.02.12,23,2021
SG Wanna Be+,2023.03.04,Timeless,7,SG 워너비,2023.02.26,22,2021
Rollin`,2023.04.08,롤린 (Rollin`),2,브레이브걸스 (Brave Girls),2023.04.02,20,2021
We Ride,2023.03.18,운전만해 (We Ride),5,브레이브걸스 (Brave Girls),2023.03.12,21,2021
Rollin`,2023.04.15,롤린 (Rollin`),1,브레이브걸스 (Brave Girls),2023.04.09,19,2021
5th Album `LILAC`,2023.02.25,Coin,8,아이유 (IU),2023.02.19,22,2021
5th Album `LILAC`,2023.04.01,라일락,3,아이유 (IU),2023.03.26,20,2021
Celebrity,2023.03.11,Celebrity,6,아이유 (IU),2023.03.05,21,2021
Justice,2023.04.08,"Peaches (Feat. Daniel Caesar, Giveon)",2,Justin Bieber,2023.04.02,19,2021
Dynamite,2023.02.18,Dynamite,9,방탄소년단,2023.02.12,22,2021
We Ride,2023.03.25,운전만해 (We Ride),4,브레이브걸스 (Brave Girls),2023.03.19,20,2021
My Friend,2023.03.04,라라라,7,SG 워너비,2023.02.26,21,2021
5th Album `LILAC`,2023.04.01,라일락,3,아이유 (IU),2023.03.26,19,2021
Rollin`,2023.04.15,롤린 (Rollin`),1,브레이브걸스 (Brave Girls),2023.04.09,18,2021
We Ride,2023.03.18,운전만해 (We Ride),5,브레이브걸스 (Brave Girls),2023.03.12,20,2021
5th Album `LILAC`,2023.02.25,Coin,8,아이유 (IU),2023.02.19,21,2021
SG Wanna Be+,2023.03.25,Timeless,4,SG 워너비,2023.03.19,19,2021
5th Album `LILAC`,2023.04.08,라일락,2,아이유 (IU),2023.04.02,18,2021
Celebrity,2023.03.11,Celebrity,6,아이유 (IU),2023.03.05,20,2021
Dynamite,2023.02.18,Dynamite,9,방탄소년단,2023.02.12,21,2021
We Ride,2023.03.18,운전만해 (We Ride),5,브레이브걸스 (Brave Girls),2023.03.12,19,2021
Rollin`,2023.04.15,롤린 (Rollin`),1,브레이브걸스 (Brave Girls),2023.04.09,17,2021
Justice,2023.04.01,"Peaches (Feat. Daniel Caesar, Giveon)",3,Justin Bieber,2023.03.26,18,2021
My Friend,2023.03.04,라라라,7,SG 워너비,2023.02.26,20,2021
Celebrity,2023.03.11,Celebrity,6,아이유 (IU),2023.03.05,19,2021
5th Album `LILAC`,2023.04.08,라일락,2,아이유 (IU),2023.04.02,17,2021
SG Wanna Be+,2023.03.25,Timeless,4,SG 워너비,2023.03.19,18,2021
The 2nd Album `Romanticize`,2023.02.25,INSIDE OUT,8,뉴이스트 (NU`EST),2023.02.19,20,2021
My Friend,2023.03.04,라라라,7,SG 워너비,2023.02.26,19,2021
Justice,2023.04.01,"Peaches (Feat. Daniel Caesar, Giveon)",3,Justin Bieber,2023.03.26,17,2021
We Ride,2023.03.18,운전만해 (We Ride),5,브레이브걸스 (Brave Girls),2023.03.12,18,2021
5th Album `LILAC`,2023.02.18,Coin,9,아이유 (IU),2023.02.12,20,2021
The 2nd Album `Romanticize`,2023.02.25,INSIDE OUT,8,뉴이스트 (NU`EST),2023.02.19,19,2021
SG Wanna Be+,2023.03.25,Timeless,4,SG 워너비,2023.03.19,17,2021
YELLOW,2023.04.15,Antidote,1,강다니엘,2023.04.09,16,2021
We Ride,2023.03.11,운전만해 (We Ride),6,브레이브걸스 (Brave Girls),2023.03.05,18,2021
R,2023.02.18,On The Ground,9,로제 (ROSE),2023.02.12,19,2021
Justice,2023.03.18,"Peaches (Feat. Daniel Caesar, Giveon)",5,Justin Bieber,2023.03.12,17,2021
5th Album `LILAC`,2023.04.08,라일락,2,아이유 (IU),2023.04.02,16,2021
5th Album `LILAC`,2023.03.04,Coin,7,아이유 (IU),2023.02.26,18,2021
5th Album `LILAC`,2023.04.15,라일락,1,아이유 (IU),2023.04.09,15,2021
별빛 같은 나의 사랑아,2023.03.11,별빛 같은 나의 사랑아,6,임영웅,2023.03.05,17,2021
Celebrity,2023.04.01,Celebrity,3,아이유 (IU),2023.03.26,16,2021
최고의 사랑 OST Part 4,2023.02.25,내 손을 잡아,8,아이유 (IU),2023.02.19,18,2021
Rollin`,2023.04.08,롤린 (Rollin`),2,브레이브걸스 (Brave Girls),2023.04.02,15,2021
R,2023.03.04,On The Ground,7,로제 (ROSE),2023.02.26,17,2021
5th Album `LILAC`,2023.03.25,Coin,4,아이유 (IU),2023.03.19,16,2021
"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST",2023.02.18,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",9,"양요섭, 정은지",2023.02.12,18,2021
Celebrity,2023.04.01,Celebrity,3,아이유 (IU),2023.03.26,15,2021
5th Album `LILAC`,2023.04.15,라일락,1,아이유 (IU),2023.04.09,14,2021
5th Album `LILAC`,2023.02.25,봄 안녕 봄,8,아이유 (IU),2023.02.19,17,2021
별빛 같은 나의 사랑아,2023.03.18,별빛 같은 나의 사랑아,5,임영웅,2023.03.12,16,2021
5th Album `LILAC`,2023.03.25,Coin,4,아이유 (IU),2023.03.19,15,2021
Rollin`,2023.04.08,롤린 (Rollin`),2,브레이브걸스 (Brave Girls),2023.04.02,14,2021
"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST",2023.02.18,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",9,"양요섭, 정은지",2023.02.12,17,2021
R,2023.03.11,On The Ground,6,로제 (ROSE),2023.03.05,16,2021
별빛 같은 나의 사랑아,2023.03.18,별빛 같은 나의 사랑아,5,임영웅,2023.03.12,15,2021
Celebrity,2023.04.15,Celebrity,1,아이유 (IU),2023.04.09,5,2021
이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,2023.04.08,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),2,10cm,2023.04.02,5,2021
밤하늘의 별을(2020),2023.04.01,밤하늘의 별을(2020),3,경서,2023.03.26,5,2021
Dynamite,2023.03.25,Dynamite,4,방탄소년단,2023.03.19,5,2021
쇼미더머니 9 Episode 1,2023.03.18,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),5,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.03.12,5,2021
잠이 오질 않네요,2023.03.11,잠이 오질 않네요,6,장범준,2023.03.05,5,2021
THE ALBUM,2023.03.04,Lovesick Girls,7,BLACKPINK,2023.02.26,5,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.25,취기를 빌려 (취향저격 그녀 X 산들),8,산들,2023.02.19,5,2021
I burn,2023.02.18,화(火花),9,(여자)아이들,2023.02.12,5,2021
밤하늘의 별을(2020),2023.04.15,밤하늘의 별을(2020),1,경서,2023.04.09,4,2021
쇼미더머니 9 Episode 1,2023.04.08,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),2,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.02,4,2021
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,4,2021
잠이 오질 않네요,2023.03.25,잠이 오질 않네요,4,장범준,2023.03.19,4,2021
I burn,2023.03.18,화(火花),5,(여자)아이들,2023.03.12,4,2021
THE ALBUM,2023.03.11,Lovesick Girls,6,BLACKPINK,2023.03.05,4,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.03.04,취기를 빌려 (취향저격 그녀 X 산들),7,산들,2023.02.26,4,2021
힘든 건 사랑이 아니다,2023.02.25,힘든 건 사랑이 아니다,8,임창정,2023.02.19,4,2021
BE,2023.02.18,Life Goes On,9,방탄소년단,2023.02.12,4,2021
밤하늘의 별을(2020),2023.04.15,밤하늘의 별을(2020),1,경서,2023.04.09,3,2021
쇼미더머니 9 Episode 1,2023.04.08,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),2,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.02,3,2021
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,3,2021
I burn,2023.03.25,화(火花),4,(여자)아이들,2023.03.19,3,2021
잠이 오질 않네요,2023.03.18,잠이 오질 않네요,5,장범준,2023.03.12,3,2021
THE ALBUM,2023.03.11,Lovesick Girls,6,BLACKPINK,2023.03.05,3,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.03.04,취기를 빌려 (취향저격 그녀 X 산들),7,산들,2023.02.26,3,2021
힘든 건 사랑이 아니다,2023.02.25,힘든 건 사랑이 아니다,8,임창정,2023.02.19,3,2021
쇼미더머니 9 Episode 3,2023.02.18,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",9,릴보이 (lIlBOI),2023.02.12,3,2021
쇼미더머니 9 Episode 1,2023.04.15,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),1,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.09,2,2021
밤하늘의 별을(2020),2023.04.08,밤하늘의 별을(2020),2,경서,2023.04.02,2,2021
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,2,2021
잠이 오질 않네요,2023.03.25,잠이 오질 않네요,4,장범준,2023.03.19,2,2021
쇼미더머니 9 Episode 3,2023.03.18,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",5,릴보이 (lIlBOI),2023.03.12,2,2021
THE ALBUM,2023.03.11,Lovesick Girls,6,BLACKPINK,2023.03.05,2,2021
힘든 건 사랑이 아니다,2023.03.04,힘든 건 사랑이 아니다,7,임창정,2023.02.26,2,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.25,취기를 빌려 (취향저격 그녀 X 산들),8,산들,2023.02.19,2,2021
BE,2023.02.18,Life Goes On,9,방탄소년단,2023.02.12,2,2021
쇼미더머니 9 Episode 1,2023.04.15,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),1,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.09,1,2021
밤하늘의 별을(2020),2023.04.08,밤하늘의 별을(2020),2,경서,2023.04.02,1,2021
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,1,2021
잠이 오질 않네요,2023.03.25,잠이 오질 않네요,4,장범준,2023.03.19,1,2021
쇼미더머니 9 Episode 3,2023.03.18,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",5,릴보이 (lIlBOI),2023.03.12,1,2021
THE ALBUM,2023.03.11,Lovesick Girls,6,BLACKPINK,2023.03.05,1,2021
힘든 건 사랑이 아니다,2023.03.04,힘든 건 사랑이 아니다,7,임창정,2023.02.26,1,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.25,취기를 빌려 (취향저격 그녀 X 산들),8,산들,2023.02.19,1,2021
BE,2023.02.18,Life Goes On,9,방탄소년단,2023.02.12,1,2021
쇼미더머니 9 Episode 1,2023.04.15,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),1,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.09,52,2020
Merry Christmas (Deluxe Anniversary Edition),2023.04.08,All I Want For Christmas Is You,2,Mariah Carey,2023.04.02,52,2020
밤하늘의 별을(2020),2023.04.01,밤하늘의 별을(2020),3,경서,2023.03.26,52,2020
Dynamite,2023.03.25,Dynamite,4,방탄소년단,2023.03.19,52,2020
Santa Tell Me,2023.03.18,Santa Tell Me,5,Ariana Grande,2023.03.12,52,2020
쇼미더머니 9 Episode 3,2023.03.11,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",6,릴보이 (lIlBOI),2023.03.05,52,2020
잠이 오질 않네요,2023.03.04,잠이 오질 않네요,7,장범준,2023.02.26,52,2020
쇼미더머니 9 Final,2023.02.25,"CREDIT (Feat. 염따, 기리보이, Zion.T)",8,릴보이 (lIlBOI),2023.02.19,52,2020
힘든 건 사랑이 아니다,2023.02.18,힘든 건 사랑이 아니다,9,임창정,2023.02.12,52,2020
쇼미더머니 9 Episode 1,2023.04.15,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),1,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.09,51,2020
Dynamite,2023.04.08,Dynamite,2,방탄소년단,2023.04.02,51,2020
밤하늘의 별을(2020),2023.04.01,밤하늘의 별을(2020),3,경서,2023.03.26,51,2020
쇼미더머니 9 Episode 3,2023.03.25,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",4,릴보이 (lIlBOI),2023.03.19,51,2020
잠이 오질 않네요,2023.03.18,잠이 오질 않네요,5,장범준,2023.03.12,51,2020
Merry Christmas (Deluxe Anniversary Edition),2023.03.11,All I Want For Christmas Is You,6,Mariah Carey,2023.03.05,51,2020
힘든 건 사랑이 아니다,2023.03.04,힘든 건 사랑이 아니다,7,임창정,2023.02.26,51,2020
THE ALBUM,2023.02.25,Lovesick Girls,8,BLACKPINK,2023.02.19,51,2020
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.18,취기를 빌려 (취향저격 그녀 X 산들),9,산들,2023.02.12,51,2020
쇼미더머니 9 Episode 1,2023.04.15,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),1,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.09,50,2020
쇼미더머니 9 Episode 3,2023.04.08,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",2,릴보이 (lIlBOI),2023.04.02,50,2020
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,50,2020
잠이 오질 않네요,2023.03.25,잠이 오질 않네요,4,장범준,2023.03.19,50,2020
쇼미더머니 9 Episode 3,2023.03.18,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",5,미란이 (Mirani),2023.03.12,50,2020
힘든 건 사랑이 아니다,2023.03.11,힘든 건 사랑이 아니다,6,임창정,2023.03.05,50,2020
밤하늘의 별을(2020),2023.03.04,밤하늘의 별을(2020),7,경서,2023.02.26,50,2020
BE,2023.02.25,Life Goes On,8,방탄소년단,2023.02.19,50,2020
THE ALBUM,2023.02.18,Lovesick Girls,9,BLACKPINK,2023.02.12,50,2020
쇼미더머니 9 Episode 1,2023.04.15,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),1,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.04.09,49,2020
Dynamite,2023.04.08,Dynamite,2,방탄소년단,2023.04.02,49,2020
BE,2023.04.01,Life Goes On,3,방탄소년단,2023.03.26,49,2020
잠이 오질 않네요,2023.03.25,잠이 오질 않네요,4,장범준,2023.03.19,49,2020
힘든 건 사랑이 아니다,2023.03.18,힘든 건 사랑이 아니다,5,임창정,2023.03.12,49,2020
THE ALBUM,2023.03.11,Lovesick Girls,6,BLACKPINK,2023.03.05,49,2020
밤하늘의 별을(2020),2023.03.04,밤하늘의 별을(2020),7,경서,2023.02.26,49,2020
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.25,취기를 빌려 (취향저격 그녀 X 산들),8,산들,2023.02.19,49,2020
쇼미더머니 9 Episode 1,2023.02.18,Freak (Prod. Slom),9,"릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk)",2023.02.12,49,2020
Celebrity,2023.04.15,Celebrity,1,아이유 (IU),2023.04.09,10,2021
Rollin`,2023.04.08,롤린 (Rollin`),2,브레이브걸스 (Brave Girls),2023.04.02,10,2021
밤하늘의 별을(2020),2023.04.01,밤하늘의 별을(2020),3,경서,2023.03.26,10,2021
Dynamite,2023.03.25,Dynamite,4,방탄소년단,2023.03.19,10,2021
잠이 오질 않네요,2023.03.18,잠이 오질 않네요,5,장범준,2023.03.12,10,2021
쇼미더머니 9 Episode 1,2023.03.11,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),6,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.03.05,10,2021
ONF: MY NAME,2023.03.04,Beautiful Beautiful,7,온앤오프 (ONF),2023.02.26,10,2021
THE ALBUM,2023.02.25,Lovesick Girls,8,BLACKPINK,2023.02.19,10,2021
최고의 사랑 OST Part 4,2023.02.18,내 손을 잡아,9,아이유 (IU),2023.02.12,10,2021
Celebrity,2023.04.15,Celebrity,1,아이유 (IU),2023.04.09,8,2021
PARANOIA,2023.04.08,PARANOIA,2,강다니엘,2023.04.02,8,2021
밤하늘의 별을(2020),2023.04.01,밤하늘의 별을(2020),3,경서,2023.03.26,8,2021
Dynamite,2023.03.25,Dynamite,4,방탄소년단,2023.03.19,8,2021
쇼미더머니 9 Episode 1,2023.03.18,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),5,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.03.12,8,2021
잠이 오질 않네요,2023.03.11,잠이 오질 않네요,6,장범준,2023.03.05,8,2021
이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,2023.03.04,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),7,10cm,2023.02.26,8,2021
THE ALBUM,2023.02.25,Lovesick Girls,8,BLACKPINK,2023.02.19,8,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.18,취기를 빌려 (취향저격 그녀 X 산들),9,산들,2023.02.12,8,2021
Celebrity,2023.04.15,Celebrity,1,아이유 (IU),2023.04.09,9,2021
밤하늘의 별을(2020),2023.04.08,밤하늘의 별을(2020),2,경서,2023.04.02,9,2021
Don`t Call Me - The 7th Album,2023.04.01,Don`t Call Me,3,샤이니 (SHINee),2023.03.26,9,2021
Dynamite,2023.03.25,Dynamite,4,방탄소년단,2023.03.19,9,2021
쇼미더머니 9 Episode 1,2023.03.18,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),5,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.03.12,9,2021
잠이 오질 않네요,2023.03.11,잠이 오질 않네요,6,장범준,2023.03.05,9,2021
THE ALBUM,2023.03.04,Lovesick Girls,7,BLACKPINK,2023.02.26,9,2021
ONF: MY NAME,2023.02.25,Beautiful Beautiful,8,온앤오프 (ONF),2023.02.19,9,2021
이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,2023.02.18,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),9,10cm,2023.02.12,9,2021
Celebrity,2023.04.15,Celebrity,1,아이유 (IU),2023.04.09,7,2021
밤하늘의 별을(2020),2023.04.08,밤하늘의 별을(2020),2,경서,2023.04.02,7,2021
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,7,2021
쇼미더머니 9 Episode 1,2023.03.25,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),4,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.03.19,7,2021
이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,2023.03.18,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),5,10cm,2023.03.12,7,2021
뒤돌아보지 말아요,2023.03.11,뒤돌아보지 말아요,6,젝스키스,2023.03.05,7,2021
잠이 오질 않네요,2023.03.04,잠이 오질 않네요,7,장범준,2023.02.26,7,2021
THE ALBUM,2023.02.25,Lovesick Girls,8,BLACKPINK,2023.02.19,7,2021
취기를 빌려 (취향저격 그녀 X 산들) OST,2023.02.18,취기를 빌려 (취향저격 그녀 X 산들),9,산들,2023.02.12,7,2021
Celebrity,2023.04.15,Celebrity,1,아이유 (IU),2023.04.09,6,2021
밤하늘의 별을(2020),2023.04.08,밤하늘의 별을(2020),2,경서,2023.04.02,6,2021
Dynamite,2023.04.01,Dynamite,3,방탄소년단,2023.03.26,6,2021
이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,2023.03.25,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),4,10cm,2023.03.19,6,2021
쇼미더머니 9 Episode 1,2023.03.18,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),5,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",2023.03.12,6,2021
잠이 오질 않네요,2023.03.11,잠이 오질 않네요,6,장범준,2023.03.05,6,2021
